source,is_actual_sale,listing_type,price,area_sqm,property_type,bedrooms,bathrooms,floor,total_floors,year_built,district,municipality,latitude,longitude,distance_to_sea_km,distance_to_center_km,has_parking,has_sea_view,has_pool,has_garden,has_title_deed,is_tourist_area,sale_date,property_age,price_per_sqm,area_median_price_sqm
synthetic,True,resale,1266000,508,villa,5.0,3.0,,2.0,2013.0,lemesos,Potamos Germasogeias,34.696628,33.070288,4.953,2.703,True,False,False,True,False,False,2025-10-20,12,2492.1259842519685,2204
synthetic,True,new_build,276000,167,apartment,3.0,2.0,2.0,2.0,1991.0,lefkosia,Lakatamia,35.125205,33.315354,64.668,9.063,True,False,False,False,True,False,2026-02-19,34,1652.6946107784431,1517
synthetic,True,new_build,175000,84,apartment,2.0,1.0,6.0,6.0,2006.0,lemesos,Kato Polemidia,34.686896,33.0227,3.025,2.226,True,False,False,False,True,False,2026-01-31,19,2083.3333333333335,1493
synthetic,True,resale,78000,55,apartment,3.0,1.0,1.0,1.0,2019.0,lemesos,Potamos Germasogeias,34.706402,33.064218,5.352,3.136,True,False,False,False,True,False,2024-07-08,6,1418.1818181818182,2204
synthetic,True,new_build,571000,264,house,3.0,3.0,,1.0,2016.0,lefkosia,Strovolos,35.15471,33.345508,63.444,4.794,True,False,False,True,True,False,2024-12-20,9,2162.878787878788,1771
synthetic,True,new_build,220000,114,apartment,1.0,1.0,3.0,6.0,1991.0,lemesos,Mesa Geitonia,34.688988,33.040056,3.055,0.943,True,False,False,False,True,False,2024-09-26,34,1929.8245614035088,1927
synthetic,True,resale,122000,62,apartment,3.0,1.0,3.0,3.0,2021.0,lefkosia,Strovolos,35.135198,33.347844,67.121,6.42,False,False,True,False,True,False,2025-07-24,4,1967.741935483871,1771
synthetic,True,resale,159000,94,apartment,2.0,1.0,3.0,6.0,2005.0,pafos,Chloraka,34.786052,32.422011,3.624,1.189,True,False,False,False,True,False,2025-04-02,20,1691.4893617021276,1903
synthetic,True,resale,298000,167,apartment,2.0,2.0,5.0,5.0,2020.0,lefkosia,Lakatamia,35.122082,33.334019,55.037,8.316,True,False,False,False,True,False,2025-06-03,5,1784.4311377245508,1517
synthetic,True,resale,260000,104,apartment,2.0,1.0,5.0,7.0,1992.0,lemesos,Germasogeia,34.711514,33.085368,6.876,4.821,True,False,False,False,True,False,2025-09-05,33,2500.0,2929
synthetic,True,resale,117000,57,apartment,1.0,1.0,8.0,8.0,2016.0,lemesos,Polemidia,34.702428,33.011443,5.267,3.902,True,False,False,False,True,False,2026-03-10,9,2052.6315789473683,1661
synthetic,True,new_build,855000,379,villa,6.0,3.0,,2.0,1971.0,lefkosia,Nicosia Old Town,35.179178,33.371108,65.168,1.243,True,False,True,True,True,False,2024-07-01,54,2255.9366754617413,1660
synthetic,True,resale,319000,157,apartment,2.0,2.0,3.0,3.0,2016.0,lefkosia,Engomi,35.184643,33.340633,64.496,3.788,False,False,True,False,True,False,2025-04-28,9,2031.8471337579617,2024
synthetic,True,new_build,558000,227,house,4.0,2.0,,1.0,2009.0,larnaka,Drosia,34.926109,33.623412,2.588,0.357,False,True,False,True,True,False,2025-05-04,16,2458.149779735683,1832
synthetic,True,resale,297000,78,apartment,3.0,1.0,4.0,6.0,2023.0,lemesos,Mouttagiaka,34.719494,33.084875,7.695,5.429,False,True,False,False,True,True,2025-10-17,2,3807.6923076923076,3193
synthetic,True,new_build,462000,192,apartment,2.0,1.0,4.0,6.0,2025.0,lefkosia,Engomi,35.168885,33.347455,61.006,3.672,True,False,False,False,True,False,2024-05-31,0,2406.25,2024
synthetic,True,new_build,131000,65,apartment,1.0,1.0,8.0,8.0,1980.0,larnaka,Drosia,34.926112,33.624239,2.42,0.367,True,False,False,False,True,False,2024-08-10,45,2015.3846153846155,1832
synthetic,True,resale,459000,237,house,4.0,3.0,,1.0,2020.0,lefkosia,Strovolos,35.149166,33.351745,57.517,4.912,True,False,True,True,True,False,2025-09-27,5,1936.7088607594937,1771
synthetic,True,resale,229000,137,apartment,3.0,1.0,8.0,9.0,1990.0,pafos,Yeroskipou,34.767749,32.460177,4.857,3.406,False,False,False,False,True,False,2024-10-29,35,1671.5328467153286,1531
synthetic,True,resale,508000,284,house,4.0,3.0,,2.0,2023.0,lefkosia,Strovolos,35.152697,33.353605,67.97,4.493,True,False,False,False,True,False,2024-08-18,2,1788.7323943661972,1771
synthetic,True,new_build,95000,63,apartment,4.0,1.0,1.0,4.0,1988.0,lefkosia,Strovolos,35.146523,33.340244,61.012,5.787,False,False,False,False,False,False,2025-03-02,37,1507.936507936508,1771
synthetic,True,resale,448000,130,house,5.0,2.0,,2.0,2022.0,lemesos,Germasogeia,34.706215,33.077726,5.901,3.908,True,False,True,True,False,False,2025-05-07,3,3446.153846153846,2929
synthetic,True,resale,209000,130,apartment,1.0,1.0,3.0,4.0,2024.0,larnaka,Aradippou,34.95418,33.591256,6.896,4.542,True,False,False,False,True,False,2024-08-09,1,1607.6923076923076,1333
synthetic,True,new_build,1197000,252,house,3.0,2.0,,1.0,2022.0,lemesos,Agios Tychonas,34.708981,33.084192,6.65,4.554,False,False,True,True,False,True,2024-05-24,3,4750.0,3788
synthetic,True,resale,185000,100,apartment,4.0,2.0,2.0,5.0,1986.0,lemesos,Agía Zóni,34.674635,33.041946,2.096,0.945,False,True,False,False,False,False,2024-11-05,39,1850.0,2652
synthetic,True,new_build,534000,157,apartment,1.0,1.0,5.0,7.0,2019.0,pafos,Kato Paphos,34.762738,32.429482,1.829,1.502,True,True,False,False,True,True,2025-12-31,6,3401.2738853503183,2730
synthetic,True,resale,254000,203,villa,5.0,3.0,,2.0,1988.0,lemesos,Kato Polemidia,34.698576,33.018523,4.478,3.126,True,False,False,True,False,False,2025-08-20,37,1251.231527093596,1493
synthetic,True,resale,640000,267,villa,4.0,4.0,,2.0,2020.0,larnaka,Drosia,34.932721,33.623544,3.148,1.092,True,False,True,False,True,False,2025-11-15,5,2397.0037453183522,1832
synthetic,True,resale,311000,180,house,4.0,2.0,,2.0,1973.0,larnaka,Finikoudes,34.921266,33.632873,1.345,0.891,False,True,False,False,False,False,2024-09-07,52,1727.7777777777778,2276
synthetic,True,resale,1836000,3688,land,,,,,,lemesos,Ypsonas,34.711324,33.009098,6.338,4.695,False,False,False,False,True,False,2026-03-07,20,497.8308026030369,1306
synthetic,True,resale,1241000,2695,land,,,,,,larnaka,Aradippou,34.950377,33.586894,6.719,4.511,False,False,False,False,True,False,2025-06-28,20,460.4823747680891,1333
synthetic,True,resale,150000,118,apartment,4.0,1.0,7.0,10.0,1997.0,lemesos,Ypsonas,34.714436,33.005023,6.636,5.204,True,False,False,False,True,False,2024-12-28,28,1271.1864406779662,1306
synthetic,True,resale,103000,69,apartment,2.0,1.0,6.0,6.0,1997.0,lemesos,Kato Polemidia,34.687249,33.015591,3.968,2.87,True,False,False,False,True,False,2024-07-19,28,1492.7536231884058,1493
synthetic,True,resale,186000,111,apartment,2.0,2.0,8.0,11.0,2007.0,lemesos,Kato Polemidia,34.695095,33.004198,5.087,4.113,True,False,False,False,True,False,2025-08-30,18,1675.6756756756756,1493
synthetic,True,resale,277000,340,land,,,,,,larnaka,Finikoudes,34.928933,33.648691,2.185,2.41,False,True,False,False,False,False,2024-08-19,20,814.7058823529412,2276
synthetic,True,resale,268000,143,apartment,2.0,1.0,8.0,10.0,2024.0,lemesos,Potamos Germasogeias,34.704119,33.068729,5.472,3.171,True,False,False,False,True,False,2025-12-13,1,1874.1258741258741,2204
synthetic,True,resale,926000,500,villa,5.0,3.0,,2.0,2021.0,larnaka,Aradippou,34.941118,33.604972,4.94,2.626,True,False,True,True,True,False,2024-12-13,4,1852.0,1333
synthetic,True,resale,61000,45,apartment,2.0,1.0,1.0,3.0,2008.0,lefkosia,Nicosia Old Town,35.181982,33.369841,56.346,1.202,False,False,False,False,True,False,2025-04-10,17,1355.5555555555557,1660
synthetic,True,resale,563000,184,apartment,1.0,1.0,7.0,10.0,2004.0,lemesos,Pyrgos,34.722847,33.101966,8.973,6.792,True,False,False,False,True,True,2025-02-06,21,3059.782608695652,2440
synthetic,True,resale,138000,95,apartment,1.0,1.0,1.0,1.0,2005.0,pafos,Chloraka,34.790115,32.415341,3.981,1.811,True,False,False,False,False,False,2025-09-13,20,1452.6315789473683,1903
synthetic,True,new_build,228000,101,apartment,2.0,2.0,7.0,10.0,2025.0,lemesos,Mesa Geitonia,34.683061,33.05266,2.969,0.579,False,False,True,False,True,False,2024-11-03,0,2257.4257425742576,1927
synthetic,True,resale,498000,202,villa,5.0,2.0,,2.0,2022.0,pafos,Chloraka,34.782895,32.423743,3.473,0.823,True,False,True,True,True,False,2024-10-16,3,2465.3465346534654,1903
synthetic,True,resale,160000,120,apartment,2.0,2.0,5.0,8.0,1994.0,lemesos,Kato Polemidia,34.686306,33.011401,3.864,3.231,True,False,True,False,True,False,2025-12-31,31,1333.3333333333333,1493
synthetic,True,new_build,102000,71,apartment,4.0,1.0,6.0,7.0,2015.0,lemesos,Kato Polemidia,34.691593,33.003023,4.805,4.098,True,False,False,False,False,False,2024-09-28,10,1436.619718309859,1493
synthetic,True,new_build,193000,103,apartment,2.0,1.0,8.0,11.0,2023.0,lemesos,Episkopi,34.665455,32.928925,10.064,10.905,False,False,False,False,True,False,2025-12-16,2,1873.7864077669904,1536
synthetic,True,resale,750000,321,villa,4.0,4.0,,2.0,1990.0,lemesos,Mesa Geitonia,34.692909,33.048776,3.794,1.2,False,False,True,True,True,False,2025-04-06,35,2336.448598130841,1927
synthetic,True,resale,1224000,644,villa,4.0,4.0,,2.0,2015.0,lemesos,Polemidia,34.69822,33.009332,5.001,3.824,True,False,True,True,False,False,2026-03-04,10,1900.6211180124224,1661
synthetic,True,resale,116000,63,apartment,2.0,1.0,4.0,4.0,1994.0,lemesos,Germasogeia,34.718451,33.081135,7.665,5.123,True,False,True,False,False,False,2025-09-29,31,1841.2698412698412,2929
synthetic,True,resale,1105000,625,villa,4.0,4.0,,2.0,1994.0,lemesos,Polemidia,34.698648,33.029804,4.129,2.368,True,False,True,True,True,False,2026-01-13,31,1768.0,1661
synthetic,True,resale,311000,197,apartment,4.0,1.0,4.0,4.0,1997.0,lemesos,Mesa Geitonia,34.693699,33.040837,3.71,1.366,True,False,False,False,True,False,2025-06-30,28,1578.6802030456852,1927
synthetic,True,new_build,306000,111,apartment,4.0,1.0,5.0,8.0,2022.0,lemesos,Agía Zóni,34.679259,33.044711,2.169,0.372,True,False,True,False,True,False,2024-08-12,3,2756.7567567567567,2652
synthetic,True,resale,283000,157,house,5.0,3.0,,2.0,1992.0,lemesos,Polemidia,34.702352,33.024409,4.95,3.002,True,False,False,True,True,False,2024-07-25,33,1802.5477707006369,1661
synthetic,True,resale,625000,185,apartment,3.0,1.0,7.0,8.0,2022.0,lemesos,Germasogeia,34.701206,33.079977,5.895,3.721,False,False,True,False,True,False,2024-04-26,3,3378.3783783783783,2929
synthetic,True,resale,292000,126,apartment,2.0,2.0,2.0,4.0,2017.0,lefkosia,Engomi,35.17012,33.351555,68.16,3.282,True,False,False,False,True,False,2025-07-31,8,2317.4603174603176,2024
synthetic,True,resale,182000,65,apartment,1.0,1.0,5.0,5.0,2009.0,lemesos,Agía Zóni,34.672772,33.040015,1.442,1.21,True,True,False,False,True,False,2026-01-18,16,2800.0,2652
synthetic,True,resale,291000,95,apartment,2.0,2.0,8.0,10.0,2009.0,lemesos,Agía Zóni,34.675205,33.045853,1.833,0.791,True,True,False,False,True,False,2025-09-17,16,3063.157894736842,2652
synthetic,True,new_build,585000,180,apartment,3.0,1.0,6.0,6.0,2021.0,lemesos,Agía Zóni,34.680724,33.052827,2.648,0.613,True,False,False,False,True,False,2026-02-22,4,3250.0,2652
synthetic,True,resale,81000,65,apartment,3.0,2.0,1.0,3.0,2025.0,lemesos,Kato Polemidia,34.698709,33.000934,5.238,4.54,True,False,False,False,True,False,2024-11-22,0,1246.1538461538462,1493
synthetic,True,new_build,343000,127,house,5.0,3.0,,2.0,2023.0,pafos,Kato Paphos,34.769835,32.422055,1.904,0.657,True,False,True,False,True,True,2024-05-09,2,2700.787401574803,2730
synthetic,True,new_build,318000,129,house,4.0,3.0,,1.0,2017.0,pafos,Chloraka,34.787909,32.422799,3.895,1.385,True,True,False,True,True,False,2024-07-11,8,2465.1162790697676,1903
synthetic,True,resale,2617000,596,villa,5.0,4.0,,2.0,2025.0,lemesos,Pyrgos,34.718186,33.114465,9.558,7.392,True,False,True,True,True,True,2025-03-02,0,4390.939597315436,2440
synthetic,True,resale,272000,159,apartment,4.0,2.0,8.0,8.0,1983.0,larnaka,Finikoudes,34.92661,33.639026,1.422,1.492,True,True,False,False,True,False,2024-06-20,42,1710.691823899371,2276
synthetic,True,resale,120000,84,apartment,2.0,2.0,8.0,8.0,2015.0,lefkosia,Nicosia Old Town,35.177495,33.377977,55.408,0.983,True,False,False,False,False,False,2024-05-24,10,1428.5714285714287,1660
synthetic,True,resale,547000,284,house,4.0,2.0,,1.0,2009.0,larnaka,Drosia,34.925,33.627548,2.379,0.452,False,False,False,True,True,False,2025-11-10,16,1926.056338028169,1832
synthetic,True,resale,297000,112,house,5.0,3.0,,1.0,2025.0,lemesos,Agía Zóni,34.673329,33.04042,1.721,1.138,True,False,True,True,True,False,2025-11-11,0,2651.785714285714,2652
synthetic,True,new_build,132000,67,apartment,2.0,1.0,4.0,7.0,1999.0,pafos,Chloraka,34.787788,32.410623,3.595,1.839,False,False,True,False,True,False,2026-03-23,26,1970.1492537313434,1903
synthetic,True,resale,843000,727,land,,,,,,larnaka,Finikoudes,34.926507,33.639912,2.163,1.567,True,True,False,False,True,False,2026-02-07,20,1159.5598349381019,2276
synthetic,True,new_build,254000,181,apartment,3.0,1.0,2.0,4.0,2003.0,lefkosia,Engomi,35.17715,33.354566,62.61,2.69,False,False,True,False,False,False,2024-10-10,22,1403.3149171270718,2024
synthetic,True,resale,470000,199,house,4.0,2.0,,1.0,2021.0,lefkosia,Nicosia Old Town,35.178727,33.375323,60.991,0.993,True,False,False,True,True,False,2024-05-03,4,2361.809045226131,1660
synthetic,True,resale,429000,156,apartment,2.0,2.0,3.0,3.0,2002.0,lemesos,Agía Zóni,34.677492,33.050379,2.203,0.647,True,True,False,False,True,False,2025-10-13,23,2750.0,2652
synthetic,True,resale,803000,1228,land,,,,,,lemesos,Episkopi,34.670236,32.908219,12.056,12.707,True,False,False,False,False,False,2025-05-01,20,653.9087947882737,1536
synthetic,True,resale,345000,133,apartment,1.0,1.0,5.0,8.0,2020.0,lemesos,Agía Zóni,34.684389,33.051056,3.022,0.485,True,False,False,False,True,False,2024-05-03,5,2593.9849624060153,2652
synthetic,True,new_build,1692000,395,villa,5.0,3.0,,2.0,1985.0,pafos,Kato Paphos,34.755895,32.411347,0.224,2.472,True,True,True,True,True,True,2024-10-12,40,4283.544303797468,2730
synthetic,True,resale,286000,175,apartment,4.0,1.0,5.0,8.0,2018.0,lemesos,Kato Polemidia,34.690941,33.017774,4.1,2.788,False,False,True,False,True,False,2024-12-10,7,1634.2857142857142,1493
synthetic,True,resale,376000,259,house,3.0,2.0,,1.0,2005.0,lemesos,Mesa Geitonia,34.690942,33.057328,3.934,1.386,True,False,False,True,False,False,2025-06-06,20,1451.7374517374517,1927
synthetic,True,resale,142000,68,apartment,4.0,2.0,5.0,8.0,2016.0,lefkosia,Engomi,35.180576,33.357137,66.91,2.354,True,False,False,False,True,False,2024-11-29,9,2088.235294117647,2024
synthetic,True,resale,1748000,617,villa,3.0,2.0,,2.0,1979.0,lemesos,Agios Tychonas,34.710778,33.100552,8.089,5.877,True,False,True,True,True,True,2025-08-22,46,2833.063209076175,3788
synthetic,True,resale,671000,274,villa,5.0,3.0,,2.0,1984.0,larnaka,Finikoudes,34.928085,33.645757,1.977,2.127,False,True,True,True,True,False,2024-05-10,41,2448.905109489051,2276
synthetic,True,resale,76000,72,apartment,2.0,2.0,7.0,10.0,2013.0,lemesos,Ypsonas,34.710569,33.001049,6.959,5.203,False,False,False,False,False,False,2025-12-28,12,1055.5555555555557,1306
synthetic,True,resale,397000,199,apartment,3.0,1.0,5.0,6.0,2021.0,lemesos,Mesa Geitonia,34.685653,33.040729,2.488,0.639,True,False,False,False,True,False,2025-03-09,4,1994.9748743718592,1927
synthetic,True,resale,633000,271,villa,3.0,2.0,,1.0,1996.0,larnaka,Finikoudes,34.918941,33.633448,1.464,1.025,True,True,True,True,True,False,2025-12-11,29,2335.7933579335795,2276
synthetic,True,resale,233000,105,apartment,4.0,1.0,2.0,2.0,2003.0,lemesos,Agía Zóni,34.676845,33.051547,1.866,0.768,True,False,False,False,True,False,2026-01-04,22,2219.0476190476193,2652
synthetic,True,resale,874000,192,house,5.0,3.0,,2.0,2018.0,lemesos,Agios Tychonas,34.700338,33.105059,7.346,5.726,False,False,True,True,True,True,2026-01-16,7,4552.083333333333,3788
synthetic,True,resale,444000,237,villa,4.0,4.0,,2.0,2016.0,lefkosia,Lakatamia,35.138852,33.33467,50.032,6.765,True,False,True,True,True,False,2024-12-30,9,1873.4177215189873,1517
synthetic,True,resale,107000,48,apartment,2.0,2.0,7.0,8.0,2022.0,lefkosia,Strovolos,35.143951,33.350481,62.706,5.46,False,False,False,False,True,False,2025-04-12,3,2229.1666666666665,1771
synthetic,True,resale,163000,57,apartment,3.0,2.0,3.0,3.0,2007.0,lemesos,Mouttagiaka,34.713386,33.087454,7.659,5.102,False,False,False,False,True,True,2024-12-01,18,2859.6491228070176,3193
synthetic,True,new_build,502000,277,house,4.0,2.0,,2.0,2024.0,lemesos,Ypsonas,34.701449,33.003459,5.821,4.466,True,False,True,True,True,False,2025-04-25,1,1812.274368231047,1306
synthetic,True,resale,472000,180,villa,5.0,3.0,,2.0,2024.0,lefkosia,Strovolos,35.131134,33.348443,60.116,6.794,True,False,True,True,True,False,2025-10-15,1,2622.222222222222,1771
synthetic,True,resale,153000,107,house,4.0,2.0,,1.0,1987.0,lemesos,Episkopi,34.673311,32.926564,10.873,11.004,True,False,False,True,False,False,2026-02-13,38,1429.9065420560748,1536
synthetic,True,resale,506000,922,land,,,,,,lemesos,Ypsonas,34.709156,33.006877,6.321,4.688,False,False,False,False,False,False,2025-09-22,20,548.8069414316703,1306
synthetic,True,resale,652000,515,villa,5.0,4.0,,1.0,2015.0,lemesos,Kato Polemidia,34.693905,33.017012,4.402,2.981,True,False,False,True,False,False,2025-07-25,10,1266.0194174757282,1493
synthetic,True,resale,61000,49,apartment,2.0,1.0,1.0,3.0,1994.0,lemesos,Kato Polemidia,34.697545,33.002202,5.193,4.382,True,False,False,False,True,False,2025-04-11,31,1244.8979591836735,1493
synthetic,True,resale,371000,199,villa,4.0,3.0,,2.0,2010.0,lemesos,Kato Polemidia,34.688629,33.021784,3.353,2.358,True,False,False,True,True,False,2025-03-19,15,1864.321608040201,1493
synthetic,True,resale,271000,143,house,5.0,2.0,,1.0,1986.0,pafos,Chloraka,34.792447,32.410147,4.204,2.275,True,False,False,True,True,False,2026-03-02,39,1895.1048951048951,1903
synthetic,True,resale,223000,104,house,4.0,3.0,,1.0,2006.0,lemesos,Potamos Germasogeias,34.704991,33.067002,5.477,3.149,False,False,True,False,True,False,2025-03-31,19,2144.230769230769,2204
synthetic,True,resale,380000,190,villa,4.0,3.0,,2.0,2025.0,larnaka,Finikoudes,34.919753,33.64881,1.057,2.352,False,True,True,False,False,False,2025-04-24,0,2000.0,2276
synthetic,True,resale,255000,161,house,3.0,3.0,,1.0,1991.0,pafos,Chloraka,34.782414,32.415843,2.91,1.077,True,False,True,True,True,False,2025-06-24,34,1583.8509316770187,1903
synthetic,True,resale,162000,301,land,,,,,,pafos,Chloraka,34.791139,32.400305,4.018,2.783,False,False,False,False,True,False,2024-10-06,20,538.2059800664451,1903
synthetic,True,resale,108000,101,apartment,2.0,1.0,6.0,8.0,2007.0,lemesos,Ypsonas,34.703321,33.003079,5.809,4.599,True,False,True,False,False,False,2024-10-02,18,1069.3069306930693,1306
synthetic,True,resale,224000,103,apartment,2.0,2.0,4.0,4.0,2012.0,lemesos,Mesa Geitonia,34.691674,33.057909,4.12,1.481,False,False,True,False,True,False,2025-03-22,13,2174.757281553398,1927
synthetic,True,resale,222000,70,apartment,3.0,1.0,4.0,5.0,2022.0,lemesos,Agía Zóni,34.675716,33.045809,1.888,0.734,True,True,False,False,True,False,2024-10-08,3,3171.4285714285716,2652
synthetic,True,resale,131000,77,apartment,3.0,1.0,5.0,7.0,2024.0,lefkosia,Strovolos,35.130349,33.359274,52.333,6.491,True,False,False,False,False,False,2024-08-15,1,1701.2987012987012,1771
synthetic,True,resale,291000,148,apartment,2.0,1.0,2.0,4.0,2011.0,lefkosia,Strovolos,35.135774,33.358236,58.382,5.957,True,False,False,False,True,False,2024-09-28,14,1966.2162162162163,1771
synthetic,True,resale,284000,94,house,4.0,3.0,,2.0,2010.0,lemesos,Agios Tychonas,34.703365,33.099411,7.035,5.383,True,False,False,False,True,True,2024-12-26,15,3021.276595744681,3788
synthetic,True,resale,209000,188,house,5.0,3.0,,2.0,1999.0,lefkosia,Strovolos,35.132355,33.351344,50.889,6.555,True,False,False,False,False,False,2025-05-31,26,1111.7021276595744,1771
synthetic,True,resale,484000,544,land,,,,,,larnaka,Drosia,34.922072,33.634448,1.938,1.021,True,True,False,False,True,False,2025-07-03,20,889.7058823529412,1832
synthetic,True,new_build,169000,58,apartment,3.0,1.0,3.0,3.0,2025.0,lemesos,Germasogeia,34.702634,33.083733,6.107,4.094,True,False,False,False,True,False,2024-05-02,0,2913.793103448276,2929
synthetic,True,new_build,489000,172,house,3.0,2.0,,2.0,2025.0,larnaka,Finikoudes,34.91658,33.645537,1.246,2.146,True,True,True,True,True,False,2024-05-14,0,2843.0232558139537,2276
synthetic,True,resale,986000,248,house,3.0,2.0,,2.0,2024.0,lemesos,Agios Tychonas,34.708314,33.106504,7.985,6.21,True,True,True,False,False,True,2025-02-09,1,3975.8064516129034,3788
